pos,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms,album_name,Genre,releaseYear
15,Gucci Mane,spotify:track:5ODvGmhZBmFyCJuv44TJx1,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,Young Niggas (feat. Jadakiss & Fetty Wap),spotify:album:6rSQXbq7EqOOtw1MGgmsgI,277813,Trapology,"southern hip hop, rap, trap",2015.0
102,Loco,spotify:track:0JDwY9o2QYJg11icyreRDd,spotify:artist:2e4G04F77jxVuDYo44TCSm,You too (Feat. Cha Cha Malone),spotify:album:1xREcRvJFgP1rJMfRvh2aI,210028,BLEACHED,"k-rap, k-pop",2017.0
20,KJ-52,spotify:track:2IZUyNWtFdXLBCGXEZPl4o,spotify:artist:0kSHocNBxQeP9pr25l1scP,They Like Me - feat. Lecrae,spotify:album:63bg9YiC3cV7uwatfnjyna,255026,Dangerous,"christian hip hop, christian rock, christian, pop worship, cedm, christian pop",2012.0
24,Machel Montano,spotify:track:0Sk8Wiq10AjAxP0gopfmyd,spotify:artist:6wxP7SSzfvi21Cnl8JicdQ,No Lie,spotify:album:5swDuO84IPdgpn4dzAmTIJ,210124,Machelements (Volume 1),"soca, calypso, dancehall",
35,Gipsy Kings,spotify:track:3ZBHTUImkPHovH7xf25rdv,spotify:artist:3jc496ljiyrS3ECrD7QiqL,Pena Penita,spotify:album:7HyFsfldvhFh1RjN2D5Ocq,199840,Allegria,flamenco,2013.0
35,Ray Charles,spotify:track:4aOt1o6bFyqAPXjmh192jZ,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,Look What They've Done To My Song,spotify:album:4Num92MFNmCiodHLvplv8C,169880,"Ray Sings, Basie Swings","jazz blues, soul, soul blues, blues, vocal jazz",2006.0
164,Hans Zimmer,spotify:track:60P8QTFNJvo93NFioj8xOJ,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,Foofie,spotify:album:6xzALceHwgpeBIy1zSEx9d,159733,Madagascar: Escape 2 Africa - Music From The Motion Picture,soundtrack,
62,Rich Edwards,spotify:track:4eYTA2riRj3oDF9LpdoWLN,spotify:artist:79v9Al6rSVH9SFk0QzzOl1,Where I'll Be Waiting (feat. Cozi Zuehlsdorff),spotify:album:6WmjKVfLZs6kOcMfF0nq5e,193433,Where I'll Be Waiting (feat. Cozi Zuehlsdorff),progressive house,2016.0
32,Marvin Gaye,spotify:track:1GdJUgkJtkDXfKrItX9BZh,spotify:artist:3koiLjNrgRTNbOwViDipeA,Let's Get It On - Live,spotify:album:5aqjPRolZi6pASFl1OHEZh,319893,The Very Best of Marvin Gaye (Live),"motown, soul, northern soul, quiet storm",2016.0
73,Tim McGraw,spotify:track:5JnTEbdbBR07XzQXmK0AG5,spotify:artist:6roFdX1y5BYSbp60OTJWMd,Don't Make Me Feel At Home,spotify:album:4js8lX2b3DBIfixMCPABC4,219186,Damn Country Music,country,2015.0
42,Deftones,spotify:track:0CSZ1DMvRZH0WLB5V0WSom,spotify:artist:6Ghvu1VvMGScGpOUJBAHNH,MX,spotify:album:7o4UsmV37Sg5It2Eb7vHzu,2238733,Around The Fur,"nu metal, alternative metal, rap metal, shoegaze",1997.0
32,William Onyeabor,spotify:track:1dSFUmePLinKKFOmXaHDQu,spotify:artist:755pQSGUy6rtPrUCbnJTvi,Ride on Baby,spotify:album:4PxvAyPKkslgDI1k2f1L1Y,390280,Box Set,afrobeat,
131,Tom Petty and the Heartbreakers,spotify:track:0WVQh1sOFyZL1yHsRduEH7,spotify:artist:4tX2TplrkIP4v05BNC903e,Lonesome Sundown,spotify:album:1lsBEh2R9B39hWfEo4iZSW,272026,Echo,classic rock,1999.0
16,José Feliciano,spotify:track:3Fjb5Yl5QmxiLpzLoZl0uM,spotify:artist:7K78lVZ8XzkjfRSI7570FF,Por Ella,spotify:album:5wDSxbDiNT3iraQnVhWrD0,216600,Coleccion Original: José Feliciano,"christmas, bolero",
75,Elvis Presley,spotify:track:7nHY3jrqXnOsLE6EOLUHeT,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Let Us Pray - alternate master,spotify:album:3O7z4kPJ3LlowdWvyeHWpS,186973,"Today, Tomorrow and Forever","rockabilly, rock and roll",2002.0
51,Madeon,spotify:track:6HCYraYP2Q91yZZ9wQqkBi,spotify:artist:4pb4rqWSoGUgxm63xmJ8xc,Cut the Kid,spotify:album:3uKLwDjku2Us0c81LEmftR,197573,Adventure (Deluxe),"edm, french house",2015.0
142,Queen,spotify:track:0nUCaKwNqO5whVAhEX1A1R,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Spread Your Wings - Remastered 2011,spotify:album:7tB40pGzj6Tg0HePj2jWZt,274226,News Of The World,"classic rock, rock, glam rock",1977.0
101,Alvvays,spotify:track:0T5OfSkpotI0fla76KE3Uz,spotify:artist:3kzwYV3OCB010YfXMF0Avt,Saved By A Waif,spotify:album:7CCwkPweMxKq8yWkVerH6T,179487,Antisocialites,"shoegaze, dream pop, jangle pop, indie",2017.0
24,Freddie King,spotify:track:0RTjFVHvqjTdpX2NawwyXI,spotify:artist:5dCuFngSPyOOnTAvrC7v2s,Stumble,spotify:album:1Usun6ssY8Yq6GqRKWsSFz,216626,My Feeling For the Blues,"blues, classic blues, blues rock",1969.0
50,Becky G,spotify:track:4rFCZGNT5jWpS08KabTgKh,spotify:artist:4obzFoKoKRHIphyHzJ35G3,Can't Stop Dancin' - J Balvin Remix,spotify:album:5PCrqjQbx7Fv4tP2h7wgY8,197040,Can't Stop Dancin',"reggaeton, latin",2015.0
1,Luis Santiago,spotify:track:206HN0PPAzTNTOxMKzSBUK,spotify:artist:57wRcdGLAS9zQr9XyVtVbE,He Decidido,spotify:album:5a5fJfvDx7G7fBAFO4JzK0,316316,"Decidido ""15 Aniversario""",christian,2009.0
29,JAY Z,spotify:track:0oi3XBxDxpo6S0NUSOnU1G,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,Show Me What You Got,spotify:album:34leStU1anAKH5RsU607zz,223080,Kingdom Come,"hip hop, east coast hip hop, rap",2006.0
186,We The Kings,spotify:track:53YxB0Zl7umcXEK806lIo2,spotify:artist:3ao3jf5d70Tf4fPh2bnXVl,From Here to Mars,spotify:album:0KAywrO8DcL474cXbxMR5U,230653,Strange Love,pop punk,2015.0
31,The-Dream,spotify:track:5WT5m7FE8owDQScvMtow6I,spotify:artist:1W3FSF1BLpY3hlVIgvenLz,Used To Be,spotify:album:4Kah8HxEx8FpCKJ2CyFkQr,294960,Terius Nash : 1977,r&b,2012.0
28,Kirk Franklin,spotify:track:6SFfjzM6SHcAKux0SSEtCe,spotify:artist:4akybxRTGHJZ1DXjLhJ1qu,They Need To Know,spotify:album:2LEbJTBi1Wi88sb3SWRxg4,239266,Christmas,"gospel, gospel r&b, worship",1996.0
118,Shakira,spotify:track:5zpqAIU4LMWv8qDaymJiAF,spotify:artist:0EmeFodog0BfCgMzAIvKQp,Octavo Día - En Vivo,spotify:album:3yQQUyIA3vRIRnB4rqtThe,363400,Shakira MTV Unplugged,"latin pop, latin",2000.0
25,Old Crow Medicine Show,spotify:track:7m1TJgrWNy72WgKmK51QgJ,spotify:artist:4DBi4EYXgiqbkxvWUXUzMi,Down Home Girl,spotify:album:5WIghlR8eYL5qo0WqfEq38,226893,Big Iron World,"bluegrass, newgrass, americana, alt country, folk, indie folk",2006.0
0,Curren$y,spotify:track:3XLMsi7eHJhLN677vJvpsg,spotify:artist:6X8WdFjrNhXATMDSs26aCc,No Squares - feat. Wiz Khalifa,spotify:album:2wK8QIrFYeL6SGzvAfMBtf,314840,The Stoned Immaculate,southern hip hop,2012.0
40,Thomas Newman,spotify:track:6BVOwNoPqooXlibXcbML8C,spotify:artist:1csBgT42N4pPPs1HJhxXIK,Peanut Butter Man,spotify:album:4rC5UhJB89gzfSiNonF2Xk,103932,Meet Joe Black,soundtrack,1998.0
164,The Smiths,spotify:track:4WKdgb3xzbTSU7WT3kK3na,spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,I Don't Owe You Anything - 2011 Remastered Version,spotify:album:6cI1XoZsOhkyrCwtuI70CN,244640,The Smiths,"new wave, madchester, jangle pop",1984.0
102,The Beach Boys,spotify:track:6939yqitG6hrVTPTkkh1DZ,spotify:artist:3oDbviiivRWhXwIE8hxkVV,Heroes and Villains: Part 2,spotify:album:01TG7VOg4F90jXv3a1yCgA,259226,The Smile Sessions,baroque pop,2011.0
95,DEAN,spotify:track:2jiI8bNSDu7UxTtDCOqh3L,spotify:artist:3eCd0TZrBPm2n9cDG6yWfF,21,spotify:album:1MW3txTS49ZGvyLi0fziLU,207129,130 Mood : TRBL,"k-rap, k-pop",2016.0
8,Israel Houghton,spotify:track:6Z2Q8F5Gak3TNorphsfcHM,spotify:artist:7pUnaNwiKa3p27L1EwB4X6,There's a Liftin' of the Hand,spotify:album:6oRlsJuXGdngrivhSqAq75,242164,Decade,"gospel, worship, christian",2012.0
31,Faith Hill,spotify:track:49uL1orzSbiAaLwHgoUYnr,spotify:artist:25NQNriVT2YbSW80ILRWJa,Bed Of Roses,spotify:album:6Ki8tNYdetzeYqijkDlmds,183906,It Matters To Me,country,1995.0
13,Marisa Monte,spotify:track:73TcQJ6dx7kvRond9oqvbu,spotify:artist:0rSTXALHu0EKAawPLBdODH,Beija Eu,spotify:album:2Y6nPON5P9Ic3fM0gbIduQ,197173,Barulhinho Bom - BoxSet,"mpb, nova mpb",
99,Q-Tip,spotify:track:35ZAY2ijn1ayT25ISNZxPA,spotify:artist:3ZotbHeyVQKxQCPDJuQ4SU,Feelin',spotify:album:2ytFxM5btEGieFNmhY6BZO,272280,Kamaal The Abstract,east coast hip hop,2009.0
222,Cake,spotify:track:62uYBzWnNZQC57wazPwahz,spotify:artist:6A43Djmhbe9100UwnI7epV,Strangers in the Night,spotify:album:69MkRYEzxiZ84QmgmPJqdY,171786,b-sides and rarities,alternative rock,2007.0
12,Casting Crowns,spotify:track:56ICWj3VA9LgXso3DIsyhh,spotify:artist:6eJqAWJdd8JhAN1pQGie4r,The Word Is Alive,spotify:album:3YNvCS8uVgcJVMfk2Ad8EL,320266,The Altar and The Door,"christian, worship, ccm, christian rock, christian alternative rock, pop worship, christian pop",2007.0
11,ODESZA,spotify:track:4lrxTE7gWthChksZObehwm,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,Say My Name (feat. Zyra) - Big Wild Remix,spotify:album:7Eg6srmG6BVIEiUmiRjzI4,204859,Say My Name Remixes,"chillwave, chillstep",2014.0
34,Damien Rice,spotify:track:3SPiVrWKCVy0KIllZT0rRY,spotify:artist:14r9dR01KeBLFfylVSKCZQ,Rootless Tree,spotify:album:25gOFTD048bIqswkdmG0FH,262760,9,singer-songwriter,2006.0
4,Camila,spotify:track:1q9GlEop4xv2B8KzeuZqLz,spotify:artist:2gRP1Ezbtj3qrERnd0XasU,Decidiste Dejarme,spotify:album:65GSNuB0XD97S7Xea0ppAC,210760,Elypse,latin pop,2014.0
28,Mike Love,spotify:track:5Rje3oqWWASd9xJq4GLejw,spotify:artist:2sgVQmhRbgSEe47A1bJRrC,Barbershop,spotify:album:4jCGl3siqH9eTslNqzudLR,352800,The Change I'm Seeking,"reggae, roots reggae",2012.0
23,Chet Baker,spotify:track:5WIGfAXxVFc3mDyDtkWZsf,spotify:artist:3rxeQlsv0Sc2nyYaZ5W71T,While My Lady Sleeps,spotify:album:2SGvc5XNCMqomh6WmLFuvW,170933,Embraceable You,"jazz, cool jazz, vocal jazz",1995.0
126,Phantogram,spotify:track:0UPsdEgJx6ypkfFUxD3ZHh,spotify:artist:1l9d7B8W0IHy3LqWsxP2SH,Don't Move,spotify:album:76MThARuTPq59l5oseVCJT,258186,Nightlife,indietronica,2011.0
102,Django Django,spotify:track:0LKgDczHWPqvFKcSqfCojI,spotify:artist:2ARO60gI5do88ho6azmzab,Hand of Man,spotify:album:2iKuaJUhHIXk8p9xNFM7d9,156440,Django Django,electronic rock,2012.0
158,Yellow Claw,spotify:track:6dhuxDTW2W0duOCO71HccG,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,Last Paradise (feat. Sody),spotify:album:1aadwcYpfo3Emuh6LHnc78,163689,Los Amsterdam,"edm, edm trap",2017.0
19,Kanye West,spotify:track:27eO3EGKIUU7yug1eOxUZu,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Good Morning,spotify:album:3SZr5Pco2oqKFORCP3WNj9,195093,Graduation,rap,2007.0
59,"""Weird Al"" Yankovic",spotify:track:0dHucIuRYXSyl8f5nhewux,spotify:artist:1bDWGdIC2hardyt55nlQgG,Stop Forwarding That Crap to Me,spotify:album:7xioktcLt004PnB9nqwBWz,342040,Alpocalypse,"comedy, polka",2011.0
1,R. Kelly,spotify:track:4u5DCtBO0KUIUQryMxUhjb,spotify:artist:2mxe0TnaNL039ysAj51xPQ,Snowman,spotify:album:57l96UAKfUnYYNsRt39zlI,232133,12 Nights Of Christmas,r&b,2016.0
16,Calum Scott,spotify:track:014J7jX1wSv0manSdRnveo,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,Dancing On My Own - Tiësto Remix,spotify:album:7vGzSetTlpBFG31tGWInEh,224391,Dancing On My Own,soft pop,2016.0
4,702,spotify:track:1ltXnt1m29jFQksduhw8ya,spotify:artist:2S8UlyXW4JjjHcbeg8ddIo,"""0"" (Interlude)",spotify:album:6PELMehRtCwGXXyFS0fLKR,40800,702,r&b,1999.0
63,Stereophonics,spotify:track:16GrAa93uAWWSgzev3Eyi3,spotify:artist:21UJ7PRWb3Etgsu99f8yo8,I Wanna Get Lost With You,spotify:album:5S7SW1LDkaCz3zCJI3Cbhn,229680,Keep The Village Alive (Deluxe),britpop,2015.0
7,SHINee,spotify:track:1loig6bjUhdF3QnFAfLYux,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,Lucifer,spotify:album:2vXJIYkY9eWpTQxwKUbRtr,239533,SHINee THE 3rd CONCERT ALBUM <SHINee WORLD Ⅲ in SEOUL>,k-pop,2014.0
42,For All Seasons,spotify:track:0BwUokGKawCSCSKM1P1VqE,spotify:artist:5ucjhW0VidVLW5TegvgxSf,Great God (Live),spotify:album:4FuYEnMw9qhMB8vVM9udUc,238833,"Live Sessions, Vol. 1","worship, cedm, pop worship, christian, christian pop",
97,Tim Hughes,spotify:track:7IcKxHs7DIzrmORd4U2f7Y,spotify:artist:3z1cp4jtdPSklLE90162gh,Beautiful One - Live,spotify:album:17AJ0c11EUNEr3Z1bWOWta,221920,Happy Day - Live Worship - London,"worship, christian, ccm, pop worship",2009.0
13,The Chemical Brothers,spotify:track:2efUDwEqXNmEyEX019hMSi,spotify:artist:1GhPHrq36VKCY3ucVaZCfo,The Salmon Dance - Crookers 'Wow' Mix,spotify:album:2Rr2yx6lA8dovl0pAal5Uc,316905,The Salmon Dance,"big beat, alternative dance, electronic, breakbeat",
25,Dylan Scott,spotify:track:5K91IpiOV7SEYTKmdDnKDB,spotify:artist:78YqeIji3mgAS2K1Maca6x,I Lost You,spotify:album:3OWQ3YIAdVNQyA7CFwJrfZ,217960,Dylan Scott,country,2016.0
146,Bring Me The Horizon,spotify:track:68osIGtVjM7QWVe6pazLHj,spotify:artist:1Ffb6ejR6Fe5IamqA5oRUF,Shadow Moses,spotify:album:6IYPmM3xsOPL2XPSvf1ZAz,243320,Sempiternal (Deluxe),"metalcore, emo, screamo, rock, post-hardcore, metal",2013.0
13,Tasha Cobbs Leonard,spotify:track:0ZwHfP8IYjwn346pI7cGdz,spotify:artist:5YxebzzreNswbtYC1td4cx,I Love This Place - Live,spotify:album:0Ki9jp3paaKiamzDDHuoyb,183866,One Place Live,"gospel, worship",2015.0
91,Led Zeppelin,spotify:track:78WaBhq9Mf60WbZDDKWato,spotify:artist:36QJpDe2go2KgaRleHCDTp,Darlene,spotify:album:56G9UnPmRifbubzPDJfAyd,306680,Coda,"classic rock, rock, hard rock, rock and roll",1982.0
1,Steve Aoki,spotify:track:2JuVhAqyFeGrLbJFESvm28,spotify:artist:77AiFEVeAVj2ORpC85QVJs,Beat Down - Afrojack Remix,spotify:album:60RNEI12hR2SY9Q4Mv0Rgf,271880,Beat Down (feat. Iggy Azalea),"electro house, edm",
18,Bob Dylan,spotify:track:3EV5hHDMLF4FRWtGF4xYuT,spotify:artist:74ASZWbe4lXaubB36ztrGX,I Shall Be Released - Remastered,spotify:album:2h2Z8tLHC46ymGNXgfo6Fa,231586,Before The Flood,"folk rock, folk, singer-songwriter, roots rock, country rock",1974.0
22,Josh Groban,spotify:track:1C6WdMOJkusyZEsEfMRZu6,spotify:artist:6cXMpsP9x0SH4kFfMyVezF,Per Te,spotify:album:6Uj9VARQcRBOQZ2uBywlrH,255400,Closer,christmas,2003.0
121,Black Sabbath,spotify:track:24h5W0W95r18QBGUXyDgVE,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Methademic,spotify:album:1WLFpcTap1kwv9j2IHuqRg,358213,13,"metal, heavy metal, rock, stoner rock, hard rock, doom metal, classic rock",2013.0
56,Jim Brickman,spotify:track:3lBQMURIXzJXaTZzyDhINq,spotify:artist:2NzWRNaaLByHyI3wpuec8P,Faith,spotify:album:5gLfbvc3wLOJxAy3wJCSLd,195799,Faith (Deluxe Edition),new age,
50,Scorpions,spotify:track:26fZwf1ImE4aUJ4XaqOkUg,spotify:artist:27T030eWyCQRmDyuvr1kxY,No One Like You,spotify:album:6x75r5C54z1quun86Bbqbr,237466,Blackout,"hard rock, glam metal, rock",1982.0
59,Pet Shop Boys,spotify:track:4ETtqOYhgPo9fKKOSQK4vY,spotify:artist:2ycnb8Er79LoH2AsR5ldjh,Suburbia - 2001 Remastered Version,spotify:album:3rnhCB65fDQFokoeKHmM0F,307440,Please: Further Listening 1984-1986,"synthpop, new wave",1986.0
2,Franz Ferdinand,spotify:track:0VKLYzwiqHD0DVEgtx24bg,spotify:artist:0XNa1vTidXlvJ2gHSsRi4A,Die On The Floor,spotify:album:06ssQi2xSYlSiaH9hjHOTw,392613,Blood: Franz Ferdinand,indie rock,2009.0
56,The Cure,spotify:track:16VyTm0zWXnRRBX8NYFIOs,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,So What,spotify:album:0jYmAPQezr1aG75KerJCdG,156506,Three Imaginary Boys,"new wave, post-punk, darkwave",1979.0
57,Jay Chou,spotify:track:0g45bXWzbqWWqhLbB2YYTi,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,愛情懸崖,spotify:album:41FqSrFn288xsdvADjJGxH,262213,葉惠美,"mandopop, c-pop, taiwanese pop, gufeng, cantopop",2003.0
9,Showtek,spotify:track:2UtmXq2ggPj2n23d6ixKpq,spotify:artist:3gk0OYeLFWYupGFRHqLSR7,The F-Track,spotify:album:5XGveSoIUwTKGBP9cOr7xW,262993,Analogue Players in a Digital World,"hardstyle, big room, edm, electronica",2009.0
41,Enigma Norteño,spotify:track:1ZZLwybA0qUzd3zHDlnEd5,spotify:artist:3441uYrkzgTWwjXLd13R0U,El Último Beso,spotify:album:7KRO3E87oOt0qJrA6BBzuQ,201600,Diferentes Niveles,"corrido, corridos bélicos, norteño, banda, sierreño",2013.0
40,The Beatles,spotify:track:7iTjGs5z7opNGCXyurs0Q7,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Bad Boy - Remastered,spotify:album:3GmCXW10kLxmZrEY0JpRlw,140600,Past Masters,"classic rock, psychedelic rock",1988.0
130,Ozuna,spotify:track:38nPYDuU0ePaaP6ygMaVPq,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,En Otro Mundo,spotify:album:1GGF5nzrXbhRtYy0tqCS26,195418,En Otro Mundo,"reggaeton, latin, trap latino, urbano latino",
80,2Pac,spotify:track:3cFe9hcxMmjsl0kENZs9gD,spotify:artist:1ZwdS5xdxEREPySFridCfh,Run Tha Streetz,spotify:album:4CzT5ueFBRpbILw34HQYxi,316400,All Eyez On Me,"gangster rap, west coast hip hop, g-funk, hip hop",1996.0
5,Bonobo,spotify:track:4YfRlgWHy2qVwho9eSl9uy,spotify:artist:0cmWgDlu9CwTgxPhf403hb,Kota,spotify:album:4Q6GFUer2JGX1zboddPPcr,324693,Animal Magic,"trip hop, downtempo, nu jazz, electronic",2000.0
77,N.W.A.,spotify:track:5n8Aro6j1bEGIy7Tpo7FV7,spotify:artist:4EnEZVjo3w1cwcQYePccay,Fuck Tha Police,spotify:album:0Y7qkJVZ06tS2GUCDptzyW,345717,Straight Outta Compton,"gangster rap, west coast hip hop, hip hop, rap, g-funk",1988.0
0,Toby Love,spotify:track:5ntjKzHQkgXYidofHxMrja,spotify:artist:72R3RMGmSmzG57R7OUaDaN,Tengo Un Amor - Scarlito R&B Remix Clean Version,spotify:album:5mZIQt8ixunBEw8n3jlsCc,255600,Toby Love Reloaded,"bachata, bachata pop",
76,Alice In Chains,spotify:track:4pfdKx0OMg66baxGsDNI7S,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,Lesson Learned,spotify:album:2vkLky2qG0rziUk0eOsIZ9,256773,Black Gives Way To Blue,"grunge, post-grunge",2009.0
68,Muse,spotify:track:4VqPOruhp5EdPBeR92t6lQ,spotify:artist:12Chz98pHFMPJEknJQMWvI,Uprising,spotify:album:0eFHYz8NmK75zSplL5qlfM,304840,The Resistance,"alternative rock, rock",2009.0
96,Nine Inch Nails,spotify:track:6azwgyc7oNJvcsYyzqkiA5,spotify:artist:0X380XXQSNBYuleKzav5UO,Something I Can Never Have,spotify:album:3umFHeEpc4yLXtrRcv9gLN,354933,Pretty Hate Machine,"industrial rock, industrial, industrial metal, alternative metal, electronic rock, nu metal",1989.0
116,Ray Charles,spotify:track:1lgSnCuN5VCMSWx070V2Co,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,Careless Love,spotify:album:0BuH2TBfQTkPyMlYex6B1M,241453,"Modern Sounds in Country and Western Music, Vols 1 & 2","jazz blues, soul, soul blues, blues, vocal jazz",2009.0
90,H-Town,spotify:track:1wC6KV6IzErf12WABLpS4J,spotify:artist:21gGD9dUby5ls0belA1wqZ,Rockit Steady,spotify:album:0iarsNqlfV4gXmTu6kr26k,272117,Beggin After Dark,"quiet storm, new jack swing, r&b",1994.0
83,Vicente Garcia,spotify:track:7Gy735qng0AwflbuZopR8Y,spotify:artist:2Otnykd696YidQYfEGVmNq,Mi Balcon,spotify:album:6Q5EvqV3Vj9wKee5N2fK6E,256440,Melodrama,"spanish language reggae, bachata",2011.0
4,Marcos Witt,spotify:track:7LCi2keIXNlDOuj9PSkqgt,spotify:artist:4x7kxyIgzgtrHYDQ8SCzo2,Hermoso Eres,spotify:album:1XErrI6ngLHjAnHdgygsJ8,650657,Poderoso,"christian, worship",1993.0
9,The Prodigy,spotify:track:0eG11M1UdCZcuWWgdk70kx,spotify:artist:4k1ELeJKT1ISyDv8JivPpB,The Way It Is,spotify:album:1LpHOvZvE4tJpoMdx0S7Ub,346426,"Always Outnumbered, Never Outgunned","big beat, breakbeat, rave, hardcore techno",2004.0
26,Mick Jenkins,spotify:track:7aUXBBXtcUqSi2mnuViOQo,spotify:artist:1FvjvACFvko2Z91IvDljrx,1000 Xans (feat. theMIND),spotify:album:1355FmCtrXQa0VeMd3eMzT,195079,The Healing Component,jazz rap,2016.0
59,Tritonal,spotify:track:3wirjB0GmgQ3LSWzTvk6V7,spotify:artist:521qvhdobR0GzhvU6TFw76,Anchor [Mix Cut] - M35 Remix,spotify:album:2Ww9JpPBQ0Vcl4Egl5jEIa,217369,Hardwell On Air - Best Of February 2015,"edm, progressive house, progressive trance",2015.0
32,Grateful Dead,spotify:track:71nbVeAzuAKoitK6zOIFp3,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Run Run Rudolph - Live at Madison Square Garden 12/7/71,spotify:album:2xolpIjM01HAQfgObLOE4X,209455,Gift Wrapped 3 - A Holiday Smörgåsbord,"psychedelic rock, acid rock",
16,The Human League,spotify:track:2cJ6gbYGW5e8mUnhaqQ0jz,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,(Keep Feeling) Fascination - Extended Version,spotify:album:410corLJsB6WHRWedbo4wg,298600,Dare/Fascination!,"new wave, synthpop",1981.0
45,Los Tucanes De Tijuana,spotify:track:78mwuiyceuX9O0oiATiRSW,spotify:artist:014WIDx7H4BRCHB1faiisK,Cien Por Uno,spotify:album:3IaNf3UePJNMJbIdWqZI5z,224866,14 Corridos De Primera Plana,"corrido, norteño, cumbia norteña, música mexicana, banda",2009.0
77,Pearl Jam,spotify:track:0aQSnPenkOc20UTX9RMH60,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Sometimes,spotify:album:3FKhxgSZdtJBIjdHsjbxI0,161533,No Code,"grunge, rock, post-grunge",1996.0
75,James Taylor,spotify:track:4EQRoY0llP5bsvobC7jzM4,spotify:artist:0vn7UBvSQECKJm2817Yf1P,Shower the People,spotify:album:38OACLXl1hgUnsuCUv13HC,281066,James Taylor Live,"folk rock, soft rock, singer-songwriter",1993.0
113,Arctic Monkeys,spotify:track:6Z94jfuTToKBscGTIxTjCD,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Come Together,spotify:album:2tkK4chIc1hJbhEjShARmQ,187773,Isles Of Wonder: Music For The Opening Ceremony Of The London 2012 Olympic Games,"indie, garage rock",
16,Slipknot,spotify:track:61mWefnWQOLf90gepjOCb3,spotify:artist:05fG473iIaoy82BF1aGhL8,Duality,spotify:album:4ZDBQSIDIZRUBOG2OHcN3T,252613,Vol. 3: The Subliminal Verses [Special Package],"nu metal, metal, alternative metal, rap metal, heavy metal",2004.0
151,Gucci Mane,spotify:track:369B02oQm5ljWvVvDwTiv1,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,In My Business (Feat. Drake & Sean Garrett),spotify:album:35zkZWdLusnTmjkmBdlG1d,185155,Guccimerica,"southern hip hop, rap, trap",2015.0
8,William Fitzsimmons,spotify:track:3TWAV9MfNPSoqx8iquavwz,spotify:artist:41FEVJCBGidsJwbjq0KfgM,Ghosts of Penn Hills,spotify:album:4TqXgUYDrfOB0TUs6JIWyH,254799,Pittsburgh,"indie folk, singer-songwriter",2015.0
41,Matt Redman,spotify:track:49EDmydK6sJzt7qf71dBMN,spotify:artist:0bz9hDpUbAw5JElgEiuIYZ,Once Again - All Around The World Album Version,spotify:album:6wLfM9QoHqztVhNFjnHz4G,250986,Worship Together - Be Glorified,"worship, christian, ccm, pop worship",2003.0
57,Rahat Fateh Ali Khan,spotify:track:07cGWSt7kevaNCFF2VEqGY,spotify:artist:3OLGltG8UPIea8sA4w0yg0,Tere Bina >,spotify:album:23sB3YT8Q4whTNRyYIIkfw,345253,Sultan Of Sufi Music - Nusrat Fateh Ali Khan,"sufi, qawwali, bollywood, hindi pop, desi, ghazal",
46,Donavon Frankenreiter,spotify:track:1ZgGdeQdetdZmSUUtLDZVs,spotify:artist:2IAZ2xX1Ovh5jxhBWE7wda,Swing On Down,spotify:album:63m9O71CQBiSWJYRWBImCE,201226,Donavon Frankenreiter,surf rock,2004.0
35,Pink Floyd,spotify:track:5OFi9CIyD6s1oENyHapK2W,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,In the Flesh,spotify:album:5Dbax7G8SWrP9xyzkOvy2F,255546,The Wall,"progressive rock, psychedelic rock, classic rock, symphonic rock, art rock, rock",1979.0
82,Dimitri Vegas & Like Mike,spotify:track:16LtPyj7e6Ub2RPhQyFg7v,spotify:artist:73jBynjsVtofjRpdpRAJGk,Stampede - Major Lazer x P.A.F.F. Remix,spotify:album:0FB8eB7LYsp845c1sxidJs,271383,Stampede,"big room, electronica, edm, electro",
